timestamp,product_id,food_group,temperature,humidity,shock_level,duration_hours,spoilage_risk_level,spoiled
2025-01-30 22:06:08,Fish,Seafood,7.59,73,2.71,4,0,0
2025-02-01 08:08:17,Vegetables,Egg_Veg,7.89,66,0.83,31,1,1
2025-03-27 18:18:38,Milk,Dairy,8.0,87,2.52,2,0,0
2025-02-12 00:16:49,Orange,Fruits,5.52,82,1.41,9,0,0
2025-02-13 09:49:08,Vegetables,Egg_Veg,5.62,69,1.62,17,0,0
2025-01-23 17:41:06,Orange,Fruits,10.83,79,0.7,70,2,1
2025-01-28 12:05:01,Fish,Seafood,5.07,82,1.68,17,0,0
2025-02-13 16:54:21,Milk,Dairy,7.45,71,1.98,5,0,0
2025-03-29 17:20:37,Butter,Dairy,5.56,87,2.09,68,2,1
2025-03-30 13:53:55,Crab,Seafood,6.49,61,0.94,60,2,1
2025-02-08 06:19:48,Butter,Dairy,4.7,88,2.09,55,2,1
2025-03-26 06:08:56,Nuts,Dry_Goods,7.63,78,1.62,3,0,0
2025-03-02 14:58:56,Cheese,Dairy,8.79,76,2.64,72,2,1
2025-03-28 07:22:07,Orange,Fruits,9.51,60,0.86,29,1,1
2025-02-16 06:36:37,Cheese,Dairy,5.9,73,2.95,34,1,1
2025-01-07 19:42:34,Vegetables,Egg_Veg,6.73,82,1.27,6,0,0
2025-02-15 18:08:19,Prawn,Seafood,3.04,74,2.07,33,1,1
2025-03-21 00:49:37,Prawn,Seafood,6.83,89,1.8,55,2,1
2025-01-17 21:12:37,Nuts,Dry_Goods,10.56,65,1.16,30,1,1
2025-03-30 16:09:54,Milk,Dairy,6.34,85,1.54,72,2,1
2025-03-05 04:42:16,Banana,Fruits,8.39,64,0.97,36,1,1
2025-03-25 03:09:31,Cheese,Dairy,3.18,72,2.38,39,1,1
2025-02-17 01:06:15,Vegetables,Egg_Veg,9.73,64,1.28,56,2,1
2025-01-16 03:39:42,Banana,Fruits,10.41,62,1.22,62,2,1
2025-02-12 06:46:44,Vegetables,Egg_Veg,7.18,80,1.83,60,2,1
2025-01-18 07:32:42,Apple,Fruits,8.35,82,2.65,38,1,1
2025-01-23 14:25:35,Egg,Egg_Veg,9.21,89,2.32,17,0,0
2025-03-15 00:39:13,Crab,Seafood,5.91,63,2.14,57,2,1
2025-01-10 10:02:29,Apple,Fruits,7.96,64,0.9,37,1,1
2025-02-25 06:41:32,Vegetables,Egg_Veg,7.4,77,1.29,2,0,0
2025-03-11 12:53:13,Cheese,Dairy,5.79,76,2.23,56,2,1
2025-01-31 12:10:03,Grains,Dry_Goods,8.23,81,1.78,16,0,0
2025-02-08 16:33:25,Nuts,Dry_Goods,10.15,87,1.28,65,2,1
2025-01-20 16:53:38,Egg,Egg_Veg,6.06,73,0.68,30,1,1
2025-01-23 00:55:12,Butter,Dairy,8.21,76,2.98,10,0,0
2025-03-12 11:02:47,Nuts,Dry_Goods,9.31,75,0.55,66,2,1
2025-01-27 00:00:54,Cheese,Dairy,3.43,77,2.82,3,0,0
2025-01-31 07:54:56,Banana,Fruits,6.43,69,2.63,9,0,0
2025-02-03 12:36:36,Nuts,Dry_Goods,11.4,81,2.98,40,1,1
2025-02-19 19:43:31,Prawn,Seafood,5.82,64,2.1,33,1,1
2025-02-19 11:57:34,Cheese,Dairy,4.65,75,0.99,36,1,1
2025-02-24 23:59:16,Vegetables,Egg_Veg,8.54,81,1.15,8,0,0
2025-02-05 15:25:44,Milk,Dairy,5.09,68,1.39,31,1,1
2025-03-02 20:59:26,Milk,Dairy,4.16,87,0.67,36,1,1
2025-02-19 17:57:44,Banana,Fruits,9.93,64,0.94,63,2,1
2025-02-10 12:06:15,Orange,Fruits,9.79,72,2.7,61,2,1
2025-02-20 10:10:04,Vegetables,Egg_Veg,9.12,87,2.24,10,0,0
2025-02-21 12:04:55,Egg,Egg_Veg,7.36,75,0.95,38,1,1
2025-01-14 11:29:14,Nuts,Dry_Goods,11.87,78,2.79,34,1,1
2025-03-14 11:16:55,Grains,Dry_Goods,7.3,71,1.59,16,0,0
2025-03-09 09:55:23,Egg,Egg_Veg,8.72,79,2.16,72,2,1
2025-01-18 04:06:19,Grains,Dry_Goods,8.08,65,2.72,72,2,1
2025-03-12 13:34:11,Egg,Egg_Veg,5.2,66,2.95,27,1,1
2025-01-17 01:28:03,Apple,Fruits,8.08,81,1.18,65,2,1
2025-01-10 23:16:36,Orange,Fruits,8.8,60,2.83,66,2,1
2025-01-08 15:56:41,Fish,Seafood,6.86,72,1.26,67,2,1
2025-03-14 18:59:37,Banana,Fruits,6.58,87,0.52,33,1,1
2025-01-16 01:32:09,Cheese,Dairy,5.3,67,0.87,63,2,1
2025-01-27 17:58:18,Grains,Dry_Goods,9.57,64,1.84,4,0,0
2025-03-25 15:54:59,Crab,Seafood,4.34,74,0.56,16,0,0
2025-03-30 04:42:12,Nuts,Dry_Goods,9.07,87,2.79,36,1,1
2025-02-21 09:39:22,Milk,Dairy,6.59,62,1.59,68,2,1
2025-01-31 16:34:31,Butter,Dairy,7.2,89,1.25,34,1,1
2025-02-21 10:29:25,Orange,Fruits,7.85,72,2.74,10,0,0
2025-01-14 17:58:46,Apple,Fruits,6.26,79,2.38,13,0,0
2025-03-03 15:04:53,Egg,Egg_Veg,7.93,67,2.49,62,2,1
2025-01-07 22:32:05,Orange,Fruits,10.26,76,2.47,56,2,1
2025-01-31 04:29:42,Vegetables,Egg_Veg,6.36,82,0.66,37,1,1
2025-03-11 10:26:24,Apple,Fruits,7.05,63,0.9,1,0,0
2025-03-17 03:51:09,Crab,Seafood,5.79,69,0.92,4,0,0
2025-03-24 10:33:43,Banana,Fruits,10.06,69,2.45,62,2,1
2025-02-03 18:51:05,Nuts,Dry_Goods,9.8,80,1.86,25,1,1
2025-01-09 02:58:42,Nuts,Dry_Goods,10.76,71,1.3,5,0,0
2025-02-19 23:15:13,Nuts,Dry_Goods,9.37,69,2.33,62,2,1
2025-01-29 20:21:15,Prawn,Seafood,7.65,71,1.71,34,1,1
2025-01-21 13:02:00,Egg,Egg_Veg,6.84,87,1.59,60,2,1
2025-02-17 19:28:18,Milk,Dairy,7.14,87,1.12,71,2,1
2025-01-19 20:52:58,Milk,Dairy,3.5,76,0.61,3,0,0
2025-03-07 07:41:30,Fish,Seafood,4.62,68,2.14,39,1,1
2025-01-04 12:25:36,Cheese,Dairy,3.28,61,2.82,14,0,0
2025-01-24 23:09:35,Cheese,Dairy,9.33,89,1.05,58,2,1
2025-02-02 11:54:31,Grains,Dry_Goods,8.33,69,1.73,72,2,1
2025-03-27 00:36:25,Apple,Fruits,8.06,79,2.3,72,2,1
2025-03-08 03:55:53,Apple,Fruits,9.03,89,2.78,62,2,1
2025-01-12 13:17:14,Nuts,Dry_Goods,10.21,73,0.66,70,2,1
2025-02-14 08:32:50,Apple,Fruits,9.43,83,2.72,33,1,1
2025-03-15 13:29:12,Vegetables,Egg_Veg,7.88,72,2.03,31,1,1
2025-03-29 16:19:26,Crab,Seafood,4.28,88,1.58,67,2,1
2025-02-04 17:46:55,Banana,Fruits,8.78,73,1.49,68,2,1
2025-02-04 16:39:26,Prawn,Seafood,3.28,65,2.07,19,0,0
2025-03-02 02:05:48,Cheese,Dairy,9.17,78,1.59,67,2,1
2025-03-01 20:00:37,Cheese,Dairy,6.91,71,0.56,9,0,0
2025-01-21 02:13:12,Crab,Seafood,6.2,82,2.54,16,0,0
2025-01-06 09:30:04,Orange,Fruits,6.28,76,1.14,29,1,1
2025-01-22 01:48:51,Egg,Egg_Veg,8.71,64,1.34,26,1,1
2025-03-24 21:14:31,Nuts,Dry_Goods,7.15,90,1.43,26,1,1
2025-01-30 14:07:31,Cheese,Dairy,5.07,67,2.8,4,0,0
2025-01-27 16:59:48,Grains,Dry_Goods,9.98,60,2.67,1,0,0
2025-02-18 14:04:01,Crab,Seafood,6.23,85,0.88,64,2,1
2025-02-06 04:36:36,Fish,Seafood,4.66,60,1.62,35,1,1
2025-02-06 01:09:49,Cheese,Dairy,9.09,79,2.1,56,2,1
2025-01-15 05:27:30,Cheese,Dairy,4.14,80,0.53,71,2,1
2025-03-19 21:34:28,Orange,Fruits,6.19,87,0.74,35,1,1
2025-01-06 08:14:49,Banana,Fruits,8.48,77,2.86,5,0,0
2025-02-28 18:40:31,Fish,Seafood,3.28,79,2.86,36,1,1
2025-03-12 14:05:35,Vegetables,Egg_Veg,8.2,61,0.7,28,1,1
2025-02-26 03:08:46,Grains,Dry_Goods,10.62,74,0.99,67,2,1
2025-02-03 09:49:02,Egg,Egg_Veg,8.59,60,2.31,16,0,0
2025-01-23 11:30:25,Grains,Dry_Goods,7.32,81,0.5,29,1,1
2025-01-03 15:49:07,Butter,Dairy,9.35,89,1.18,26,1,1
2025-02-03 06:12:45,Orange,Fruits,5.1,84,2.58,7,0,0
2025-01-30 04:48:10,Egg,Egg_Veg,7.92,66,2.17,34,1,1
2025-02-11 06:38:57,Apple,Fruits,5.13,85,2.44,9,0,0
2025-03-12 18:07:15,Vegetables,Egg_Veg,7.96,86,1.16,12,0,0
2025-02-21 09:58:00,Crab,Seafood,2.72,84,2.89,6,0,0
2025-01-25 21:38:30,Prawn,Seafood,5.87,72,0.99,67,2,1
2025-01-18 13:27:51,Banana,Fruits,7.47,78,1.75,33,1,1
2025-02-06 04:18:16,Orange,Fruits,7.54,87,1.63,16,0,0
2025-02-18 15:02:17,Milk,Dairy,9.04,88,2.28,12,0,0
2025-02-20 18:14:47,Orange,Fruits,10.62,87,2.38,5,0,0
2025-02-11 01:05:40,Milk,Dairy,7.44,83,2.79,14,0,0
2025-01-30 06:59:19,Grains,Dry_Goods,9.34,79,1.03,27,1,1
2025-03-09 18:19:05,Crab,Seafood,4.96,78,1.62,4,0,0
2025-01-31 07:53:23,Fish,Seafood,4.9,89,0.79,13,0,0
2025-01-26 13:13:34,Crab,Seafood,6.0,77,1.12,56,2,1
2025-02-11 00:57:17,Apple,Fruits,8.91,83,0.85,25,1,1
2025-01-10 13:25:59,Fish,Seafood,7.93,61,0.64,33,1,1
2025-03-23 14:18:39,Butter,Dairy,8.02,76,0.94,60,2,1
2025-03-05 02:51:50,Vegetables,Egg_Veg,8.75,80,2.5,63,2,1
2025-01-22 16:54:20,Orange,Fruits,6.73,85,1.18,9,0,0
2025-02-11 20:37:17,Orange,Fruits,7.5,60,2.78,67,2,1
2025-01-05 16:52:46,Butter,Dairy,3.84,63,0.86,31,1,1
2025-02-22 06:57:22,Prawn,Seafood,7.1,61,1.63,57,2,1
2025-03-13 22:53:14,Apple,Fruits,6.28,63,2.37,26,1,1
2025-01-10 09:48:50,Nuts,Dry_Goods,10.25,79,2.06,33,1,1
2025-03-26 06:40:30,Vegetables,Egg_Veg,5.56,65,2.67,15,0,0
2025-01-27 11:44:07,Fish,Seafood,7.53,64,2.59,18,0,0
2025-01-20 06:07:52,Vegetables,Egg_Veg,6.07,83,2.16,56,2,1
2025-03-25 22:46:54,Banana,Fruits,10.09,67,0.71,37,1,1
2025-02-25 15:47:36,Fish,Seafood,5.77,87,2.94,17,0,0
2025-02-20 08:41:05,Apple,Fruits,7.72,67,1.46,6,0,0
2025-02-24 21:38:01,Apple,Fruits,7.89,90,1.67,38,1,1
2025-03-05 07:34:56,Butter,Dairy,3.98,86,2.18,32,1,1
2025-02-25 04:19:00,Apple,Fruits,10.36,87,2.97,28,1,1
2025-01-20 19:18:36,Butter,Dairy,2.04,60,2.13,4,0,0
2025-01-23 19:00:46,Nuts,Dry_Goods,10.0,85,2.23,11,0,0
2025-01-26 06:28:20,Banana,Fruits,10.43,63,1.56,31,1,1
2025-01-24 20:07:03,Grains,Dry_Goods,9.79,87,0.85,57,2,1
2025-03-28 06:05:32,Butter,Dairy,9.5,87,1.56,68,2,1
2025-01-09 18:26:34,Fish,Seafood,2.12,67,2.63,7,0,0
2025-02-10 08:33:57,Apple,Fruits,8.12,81,2.93,1,0,0
2025-01-02 10:44:22,Apple,Fruits,9.4,72,1.58,11,0,0
2025-02-20 17:12:15,Prawn,Seafood,5.08,62,1.3,12,0,0
2025-03-15 07:19:02,Cheese,Dairy,3.39,79,2.45,29,1,1
2025-02-15 15:22:34,Banana,Fruits,9.93,86,1.16,55,2,1
2025-02-25 01:54:49,Nuts,Dry_Goods,10.1,67,2.42,3,0,0
2025-02-09 01:08:23,Milk,Dairy,5.11,82,1.8,55,2,1
2025-01-25 09:55:36,Fish,Seafood,5.41,63,0.78,8,0,0
2025-03-01 16:55:11,Egg,Egg_Veg,8.33,61,2.28,61,2,1
2025-01-20 22:43:45,Prawn,Seafood,7.56,76,0.67,2,0,0
2025-02-13 02:57:12,Cheese,Dairy,8.46,80,2.54,69,2,1
2025-03-24 15:05:37,Prawn,Seafood,4.67,89,1.85,68,2,1
2025-03-28 03:39:24,Fish,Seafood,2.3,86,2.36,2,0,0
2025-03-04 07:51:27,Orange,Fruits,10.42,75,1.33,61,2,1
2025-01-20 10:35:49,Nuts,Dry_Goods,10.86,90,2.33,62,2,1
2025-01-18 06:08:58,Cheese,Dairy,6.06,69,1.63,65,2,1
2025-03-11 06:12:05,Prawn,Seafood,4.34,77,1.14,32,1,1
2025-03-23 15:05:49,Fish,Seafood,5.38,84,2.99,38,1,1
2025-03-12 03:55:16,Butter,Dairy,2.32,85,2.31,4,0,0
2025-03-12 19:42:45,Cheese,Dairy,3.66,74,1.17,26,1,1
2025-01-03 23:25:09,Vegetables,Egg_Veg,9.79,76,2.99,36,1,1
2025-01-06 10:55:56,Banana,Fruits,9.57,82,1.22,70,2,1
2025-03-02 00:48:15,Egg,Egg_Veg,6.74,74,0.65,57,2,1
2025-03-10 01:13:45,Orange,Fruits,6.01,83,1.86,2,0,0
2025-03-22 13:53:54,Apple,Fruits,10.0,76,2.71,66,2,1
2025-01-21 18:53:16,Crab,Seafood,4.74,63,0.56,31,1,1
2025-01-22 22:23:34,Orange,Fruits,8.68,76,1.95,68,2,1
2025-03-23 21:20:01,Prawn,Seafood,4.45,74,2.8,2,0,0
2025-02-11 22:40:53,Egg,Egg_Veg,9.19,64,2.55,33,1,1
2025-01-23 12:28:22,Milk,Dairy,5.62,72,1.82,64,2,1
2025-02-07 20:24:41,Crab,Seafood,6.26,78,1.74,1,0,0
2025-03-06 17:46:00,Egg,Egg_Veg,8.59,80,1.87,72,2,1
2025-03-04 03:18:06,Cheese,Dairy,7.5,84,1.7,67,2,1
2025-01-28 09:33:08,Vegetables,Egg_Veg,8.01,90,2.24,1,0,0
2025-03-20 15:18:56,Banana,Fruits,7.17,67,1.56,60,2,1
2025-02-07 08:59:56,Cheese,Dairy,4.58,61,0.58,26,1,1
2025-01-23 14:34:39,Fish,Seafood,3.65,71,1.57,34,1,1
2025-03-27 08:59:09,Nuts,Dry_Goods,9.41,88,0.82,37,1,1
2025-01-08 00:19:42,Cheese,Dairy,4.89,80,2.48,69,2,1
2025-03-05 13:47:36,Banana,Fruits,10.84,84,2.66,69,2,1
2025-02-11 03:19:20,Apple,Fruits,10.93,85,2.42,33,1,1
2025-02-02 00:53:14,Nuts,Dry_Goods,11.4,90,2.64,29,1,1
2025-02-15 22:53:30,Nuts,Dry_Goods,10.68,63,1.63,35,1,1
2025-02-24 10:19:23,Apple,Fruits,9.99,78,2.93,67,2,1
2025-01-15 23:45:28,Fish,Seafood,6.41,65,2.1,57,2,1
2025-03-11 10:48:41,Crab,Seafood,7.01,83,0.56,66,2,1
2025-02-17 10:56:58,Apple,Fruits,10.45,84,0.79,64,2,1
2025-02-04 13:43:36,Nuts,Dry_Goods,8.58,64,1.71,63,2,1
2025-01-26 11:58:32,Grains,Dry_Goods,10.54,68,1.64,61,2,1
2025-01-07 18:28:39,Orange,Fruits,6.37,70,1.82,28,1,1
2025-01-26 23:01:02,Prawn,Seafood,7.37,72,2.04,20,0,0
2025-01-08 20:15:33,Apple,Fruits,5.03,72,0.9,13,0,0
2025-03-11 15:53:26,Grains,Dry_Goods,7.7,84,1.07,28,1,1
2025-01-27 04:45:54,Orange,Fruits,6.15,83,1.45,33,1,1
2025-01-02 06:10:00,Egg,Egg_Veg,9.68,67,1.07,60,2,1
2025-01-19 00:57:08,Egg,Egg_Veg,5.89,87,2.83,15,0,0
2025-02-22 08:24:55,Crab,Seafood,2.34,65,2.92,18,0,0
2025-01-12 16:27:33,Nuts,Dry_Goods,7.34,68,1.51,26,1,1
2025-01-23 08:13:02,Vegetables,Egg_Veg,5.2,60,2.59,13,0,0
2025-01-25 02:28:18,Vegetables,Egg_Veg,6.41,62,2.32,67,2,1
2025-02-25 02:54:18,Orange,Fruits,8.43,62,1.18,38,1,1
2025-02-22 08:32:52,Fish,Seafood,5.62,71,1.89,65,2,1
2025-03-16 20:56:06,Apple,Fruits,5.41,66,2.28,1,0,0
2025-03-27 05:26:43,Grains,Dry_Goods,10.12,73,1.93,3,0,0
2025-03-28 09:54:51,Grains,Dry_Goods,8.35,73,1.95,5,0,0
2025-01-06 01:11:14,Crab,Seafood,5.39,81,1.57,63,2,1
2025-02-02 22:55:17,Orange,Fruits,8.88,72,1.74,62,2,1
2025-02-13 17:22:45,Cheese,Dairy,3.89,85,1.26,35,1,1
2025-01-14 07:06:08,Fish,Seafood,5.33,80,0.94,3,0,0
2025-02-02 06:41:41,Apple,Fruits,7.25,67,0.95,61,2,1
2025-02-10 03:35:23,Fish,Seafood,4.45,72,1.22,58,2,1
2025-02-21 23:05:47,Prawn,Seafood,2.84,82,2.85,8,0,0
2025-03-04 01:21:41,Milk,Dairy,2.48,68,1.76,12,0,0
2025-01-14 01:51:16,Fish,Seafood,7.44,63,0.85,3,0,0
2025-01-09 07:53:19,Fish,Seafood,2.07,82,2.28,8,0,0
2025-01-14 04:52:41,Nuts,Dry_Goods,10.19,61,1.25,68,2,1
2025-01-31 15:34:19,Prawn,Seafood,4.25,82,1.37,60,2,1
2025-02-21 03:40:58,Crab,Seafood,7.65,83,0.51,17,0,0
2025-03-21 21:51:52,Milk,Dairy,9.83,76,1.92,3,0,0
2025-02-25 22:21:56,Prawn,Seafood,7.0,62,0.83,59,2,1
2025-02-22 08:54:33,Apple,Fruits,7.21,69,0.74,14,0,0
2025-01-12 16:57:14,Milk,Dairy,6.87,62,2.78,36,1,1
2025-02-14 13:03:58,Prawn,Seafood,3.33,81,1.08,38,1,1
2025-02-21 19:44:09,Grains,Dry_Goods,9.3,71,1.44,65,2,1
2025-03-04 06:00:03,Nuts,Dry_Goods,9.34,60,1.11,61,2,1
2025-03-07 13:15:51,Banana,Fruits,9.95,82,2.55,17,0,0
2025-01-06 19:41:00,Orange,Fruits,10.69,67,2.98,68,2,1
2025-03-23 11:45:25,Crab,Seafood,6.36,65,1.87,38,1,1
2025-02-09 22:39:11,Prawn,Seafood,4.22,61,0.72,2,0,0
2025-03-22 14:24:07,Prawn,Seafood,5.68,63,1.8,36,1,1
2025-01-09 11:55:00,Egg,Egg_Veg,9.05,81,1.95,25,1,1
2025-03-23 09:02:58,Cheese,Dairy,9.69,69,0.56,57,2,1
2025-03-18 07:05:33,Egg,Egg_Veg,8.84,77,2.17,67,2,1
2025-01-16 08:51:46,Butter,Dairy,8.91,64,2.49,57,2,1
2025-03-14 02:25:06,Butter,Dairy,6.56,81,1.89,34,1,1
2025-01-13 19:29:09,Milk,Dairy,9.87,60,1.91,28,1,1
2025-01-24 12:46:32,Milk,Dairy,9.93,66,0.75,12,0,0
2025-02-13 06:29:00,Apple,Fruits,7.68,74,1.9,70,2,1
2025-02-16 07:09:47,Orange,Fruits,9.22,70,2.83,61,2,1
2025-03-04 20:14:26,Butter,Dairy,8.38,76,0.54,55,2,1
2025-03-21 01:23:25,Vegetables,Egg_Veg,8.46,61,0.9,68,2,1
2025-01-10 05:12:07,Crab,Seafood,7.43,68,2.4,16,0,0
2025-03-05 18:42:44,Crab,Seafood,6.1,63,1.0,63,2,1
2025-03-21 22:36:04,Egg,Egg_Veg,6.4,82,1.41,28,1,1
2025-01-04 19:40:29,Fish,Seafood,4.93,69,2.01,33,1,1
2025-02-16 21:52:09,Crab,Seafood,6.21,65,2.36,13,0,0
2025-01-29 17:38:16,Apple,Fruits,10.88,88,2.3,56,2,1
2025-01-09 07:31:51,Milk,Dairy,8.19,75,2.11,11,0,0
2025-03-21 10:09:37,Grains,Dry_Goods,11.48,89,1.94,30,1,1
2025-02-19 21:18:43,Egg,Egg_Veg,9.08,76,0.95,34,1,1
2025-03-29 21:04:14,Apple,Fruits,9.81,75,1.65,63,2,1
2025-02-03 09:55:14,Apple,Fruits,10.35,63,2.13,64,2,1
2025-03-20 13:09:15,Butter,Dairy,7.68,71,1.11,71,2,1
2025-01-27 13:48:37,Nuts,Dry_Goods,9.95,66,1.09,25,1,1
2025-02-06 07:53:00,Prawn,Seafood,3.08,86,0.72,27,1,1
2025-01-31 10:18:24,Orange,Fruits,8.01,80,0.77,31,1,1
2025-03-03 16:29:56,Grains,Dry_Goods,8.58,69,1.63,57,2,1
2025-03-09 02:06:12,Crab,Seafood,6.97,80,1.84,28,1,1
2025-01-04 17:17:55,Crab,Seafood,7.59,77,0.9,5,0,0
2025-03-27 10:30:07,Butter,Dairy,9.94,89,1.16,35,1,1
2025-03-22 19:20:01,Vegetables,Egg_Veg,5.37,86,2.84,31,1,1
2025-03-29 02:00:25,Egg,Egg_Veg,6.98,68,0.51,18,0,0
2025-01-09 06:20:36,Fish,Seafood,6.22,84,2.46,34,1,1
2025-01-10 05:40:15,Apple,Fruits,10.64,84,2.87,71,2,1
2025-01-26 07:30:12,Prawn,Seafood,5.85,67,2.18,30,1,1
2025-02-16 18:45:27,Prawn,Seafood,6.34,70,2.74,58,2,1
2025-02-07 04:49:39,Butter,Dairy,5.22,76,2.67,68,2,1
2025-02-08 02:38:43,Vegetables,Egg_Veg,9.79,74,1.22,66,2,1
2025-01-08 00:28:05,Apple,Fruits,7.82,61,2.85,10,0,0
2025-01-09 17:26:56,Vegetables,Egg_Veg,8.82,64,2.14,16,0,0
2025-03-23 04:24:28,Banana,Fruits,5.06,88,1.37,8,0,0
2025-03-29 07:19:42,Grains,Dry_Goods,10.0,79,0.82,63,2,1
2025-01-23 19:51:15,Vegetables,Egg_Veg,9.26,75,0.63,39,1,1
2025-02-04 18:05:46,Fish,Seafood,6.43,86,1.82,20,0,0
2025-01-05 23:19:26,Cheese,Dairy,3.55,70,2.97,16,0,0
2025-01-21 02:55:54,Grains,Dry_Goods,8.84,61,2.94,4,0,0
2025-01-02 14:37:10,Butter,Dairy,4.14,84,0.69,35,1,1
2025-01-28 08:23:12,Cheese,Dairy,7.35,90,2.98,25,1,1
2025-01-17 14:39:30,Milk,Dairy,4.69,78,0.97,70,2,1
2025-02-18 02:16:41,Grains,Dry_Goods,10.11,72,0.91,5,0,0
2025-03-16 18:06:52,Milk,Dairy,4.66,69,2.81,37,1,1
2025-01-01 23:20:47,Egg,Egg_Veg,8.24,70,1.22,69,2,1
2025-03-13 17:59:22,Banana,Fruits,8.47,63,1.99,3,0,0
2025-01-25 07:19:24,Fish,Seafood,6.05,79,0.85,57,2,1
2025-03-03 01:55:18,Egg,Egg_Veg,6.04,63,0.59,69,2,1
2025-03-20 11:45:18,Banana,Fruits,9.57,77,1.51,69,2,1
2025-01-01 06:20:45,Cheese,Dairy,7.22,69,0.77,7,0,0
2025-01-30 22:16:24,Vegetables,Egg_Veg,8.66,72,0.54,65,2,1
2025-01-07 05:35:16,Milk,Dairy,4.73,66,1.17,56,2,1
2025-01-07 09:54:07,Orange,Fruits,6.74,65,2.64,2,0,0
2025-02-19 04:47:08,Crab,Seafood,4.9,90,1.98,62,2,1
2025-02-01 04:09:49,Milk,Dairy,5.15,87,1.3,62,2,1
2025-02-16 22:09:39,Butter,Dairy,2.82,64,0.57,7,0,0
2025-03-07 10:54:48,Grains,Dry_Goods,8.48,62,2.91,65,2,1
2025-01-18 12:04:16,Milk,Dairy,5.74,86,2.21,61,2,1
2025-03-03 08:43:06,Grains,Dry_Goods,11.33,69,2.89,18,0,0
2025-01-29 05:40:33,Cheese,Dairy,6.59,85,1.25,30,1,1
2025-01-18 12:37:43,Egg,Egg_Veg,6.32,60,2.46,60,2,1
2025-02-13 16:06:13,Nuts,Dry_Goods,11.51,89,1.51,13,0,0
2025-02-04 14:28:58,Apple,Fruits,6.87,76,2.44,5,0,0
2025-01-11 01:18:13,Butter,Dairy,4.64,87,0.98,71,2,1
2025-02-15 16:59:53,Egg,Egg_Veg,7.83,82,0.97,35,1,1
2025-02-11 10:24:24,Orange,Fruits,8.41,76,2.2,55,2,1
2025-03-09 20:40:51,Grains,Dry_Goods,8.15,62,2.14,60,2,1
2025-03-11 11:46:28,Egg,Egg_Veg,7.13,90,1.66,10,0,0
2025-03-13 14:53:26,Banana,Fruits,9.08,60,1.42,40,1,1
2025-02-27 18:58:04,Milk,Dairy,4.46,78,1.47,66,2,1
2025-02-11 17:44:55,Cheese,Dairy,6.34,63,1.8,55,2,1
2025-03-11 08:05:13,Butter,Dairy,8.03,71,2.5,27,1,1
2025-02-19 05:48:00,Cheese,Dairy,8.17,80,2.81,8,0,0
2025-03-28 14:34:58,Fish,Seafood,7.0,83,2.79,68,2,1
2025-01-08 01:14:03,Prawn,Seafood,5.08,60,2.1,67,2,1
2025-03-28 19:28:34,Grains,Dry_Goods,9.11,75,2.14,32,1,1
2025-03-15 17:14:02,Milk,Dairy,8.14,79,2.39,15,0,0
2025-02-11 17:30:51,Nuts,Dry_Goods,7.35,69,1.38,37,1,1
2025-02-18 13:28:09,Nuts,Dry_Goods,11.92,77,2.82,28,1,1
2025-02-26 20:03:20,Orange,Fruits,8.06,83,2.63,36,1,1
2025-01-09 11:54:35,Cheese,Dairy,2.69,87,0.53,18,0,0
2025-02-01 03:24:06,Milk,Dairy,7.58,67,1.65,31,1,1
2025-03-11 18:29:57,Fish,Seafood,5.97,73,1.68,55,2,1
2025-01-19 03:10:27,Apple,Fruits,9.22,79,2.93,9,0,0
2025-02-10 08:27:00,Fish,Seafood,4.93,75,2.26,61,2,1
2025-02-05 14:42:29,Grains,Dry_Goods,11.4,81,2.35,34,1,1
2025-02-26 21:46:33,Fish,Seafood,5.04,90,1.66,70,2,1
2025-01-28 21:47:24,Banana,Fruits,8.91,70,2.84,32,1,1
2025-01-21 21:59:08,Butter,Dairy,3.88,85,0.89,3,0,0
2025-02-20 20:59:41,Prawn,Seafood,7.05,79,0.54,71,2,1
2025-01-09 23:14:31,Cheese,Dairy,5.65,65,2.64,39,1,1
2025-03-25 19:03:00,Fish,Seafood,6.56,78,2.63,12,0,0
2025-03-25 16:51:41,Apple,Fruits,6.11,74,1.1,32,1,1
2025-02-12 04:38:00,Grains,Dry_Goods,11.04,83,2.11,55,2,1
2025-03-11 07:34:38,Butter,Dairy,8.13,74,2.28,25,1,1
2025-02-08 20:14:44,Butter,Dairy,6.16,66,2.34,60,2,1
2025-03-07 19:46:12,Crab,Seafood,5.93,61,2.32,12,0,0
2025-01-27 18:30:30,Milk,Dairy,9.14,84,1.27,39,1,1
2025-02-10 08:07:30,Butter,Dairy,6.64,81,2.26,4,0,0
2025-02-26 02:56:35,Cheese,Dairy,2.83,78,2.81,13,0,0
2025-02-23 09:13:58,Cheese,Dairy,5.69,88,1.22,6,0,0
2025-01-31 09:07:21,Banana,Fruits,9.22,90,2.68,63,2,1
2025-02-22 09:12:45,Egg,Egg_Veg,9.59,90,1.81,14,0,0
2025-01-30 18:10:12,Nuts,Dry_Goods,10.01,68,2.45,57,2,1
2025-03-23 16:31:46,Butter,Dairy,4.76,78,0.89,30,1,1
2025-02-16 04:54:48,Fish,Seafood,4.94,90,1.03,26,1,1
2025-03-20 05:24:00,Apple,Fruits,8.71,78,2.14,40,1,1
2025-01-23 22:46:59,Nuts,Dry_Goods,6.54,75,1.3,6,0,0
